"publication","geocode.value","count","relative.percentage","location_rank"
"Gaia's Guide","Eureka Springs, AR",8,0.0517364030265796,88
"Gaia's Guide","Eureka, CA",10,0.0646705037832245,86
"Gaia's Guide","Evanston, IL",6,0.0388023022699347,90
"Gaia's Guide","Evanstown, IL",7,0.0452693526482571,89
"Gaia's Guide","Evansville, IL",2,0.0129341007566449,94
"Gaia's Guide","Evansville, IN",13,0.0840716549181918,83
"Gaia's Guide","FL, United States",5,0.0323352518916122,91
"Gaia's Guide","Fairbanks, AK",6,0.0388023022699347,90
"Gaia's Guide","Fairfax, CA",2,0.0129341007566449,94
"Gaia's Guide","Fairfield, CA",2,0.0129341007566449,94
"Gaia's Guide","Fairfield, CT",1,0.00646705037832245,95
"Gaia's Guide","Falls Church, VA",1,0.00646705037832245,95
"Gaia's Guide","Falls River, MA",1,0.00646705037832245,95
"Gaia's Guide","Falls Village, CT",2,0.0129341007566449,94
"Gaia's Guide","Fanwood, NJ",2,0.0129341007566449,94
"Gaia's Guide","Fargo, ND",10,0.0646705037832245,86
"Gaia's Guide","Farmingdale, NY",1,0.00646705037832245,95
"Gaia's Guide","Farmingville, NY",1,0.00646705037832245,95
"Gaia's Guide","Fayatteville, AR",5,0.0323352518916122,91
"Gaia's Guide","Fayetteville, AK",2,0.0129341007566449,94
"Gaia's Guide","Fayetteville, AR",24,0.155209209079739,72
"Gaia's Guide","Fayetteville, NC",8,0.0517364030265796,88
"Gaia's Guide","Fernandina Beach, FL",2,0.0129341007566449,94
"Gaia's Guide","Ferndale, MI",3,0.0194011511349673,93
"Gaia's Guide","Fire Island, NY",24,0.155209209079739,72
"Gaia's Guide","Fitchburg, MA",1,0.00646705037832245,95
"Gaia's Guide","Flagstaff, AZ",5,0.0323352518916122,91
"Gaia's Guide","Flint, MI",19,0.122873957188126,77
"Gaia's Guide","Floral Park, NY",4,0.0258682015132898,92
"Gaia's Guide","Florence, MA",3,0.0194011511349673,93
"Gaia's Guide","Florence, RI",1,0.00646705037832245,95
"Gaia's Guide","Flushing, NY",1,0.00646705037832245,95
"Gaia's Guide","Fond-Du-Lac, WI",1,0.00646705037832245,95
"Gaia's Guide","Fontana, CA",3,0.0194011511349673,93
"Gaia's Guide","Forest Hills, NY",1,0.00646705037832245,95
"Gaia's Guide","Forest Park, IL",6,0.0388023022699347,90
"Gaia's Guide","Forestville, CA",8,0.0517364030265796,88
"Gaia's Guide","Fort Bragg, CA",1,0.00646705037832245,95
"Gaia's Guide","Fort Collins, CO",13,0.0840716549181918,83
"Gaia's Guide","Fort Collins, WY",1,0.00646705037832245,95
"Gaia's Guide","Fort Lauderdale, FL",114,0.737243743128759,23
"Gaia's Guide","Fort Lee, NJ",5,0.0323352518916122,91
"Gaia's Guide","Fort Myers Beach, FL",1,0.00646705037832245,95
"Gaia's Guide","Fort Myers, FL",32,0.206945612106318,64
"Gaia's Guide","Fort Smith, AK",2,0.0129341007566449,94
"Gaia's Guide","Fort Smith, AR",5,0.0323352518916122,91
"Gaia's Guide","Fort Walton Beach, FL",2,0.0129341007566449,94
"Gaia's Guide","Fort Wayne, IN",39,0.252214964754575,57
"Gaia's Guide","Fort Worth, TX",49,0.3168854685378,51
"Gaia's Guide","Fox Valley, WI",3,0.0194011511349673,93
"Gaia's Guide","Franklin, NC",2,0.0129341007566449,94
"Gaia's Guide","Fremont, OH",2,0.0129341007566449,94
"Gaia's Guide","Fresno, CA",45,0.29101726702451,54
"Gaia's Guide","Fullerton, CA",4,0.0258682015132898,92
"Gaia's Guide","GA, United States",2,0.0129341007566449,94
"Gaia's Guide","Gadsden, AL",1,0.00646705037832245,95
"Gaia's Guide","Gadsen, AL",1,0.00646705037832245,95
"Gaia's Guide","Gainesville, FL",47,0.303951367781155,52
"Gaia's Guide","Gainsville, FL",1,0.00646705037832245,95
"Gaia's Guide","Gaithersburg, MD",2,0.0129341007566449,94
"Gaia's Guide","Galisteo, NM",2,0.0129341007566449,94
"Gaia's Guide","Gallup, NM",1,0.00646705037832245,95
"Gaia's Guide","Galveston, TX",17,0.109939856431482,79
"Gaia's Guide","Garden Grove, CA",55,0.355687770807735,46
"Gaia's Guide","Gardena, CA",9,0.058203453404902,87
"Gaia's Guide","Garwood, NJ",2,0.0129341007566449,94
"Gaia's Guide","Genesee Valley, NY",1,0.00646705037832245,95
"Gaia's Guide","Geneseo, NY",3,0.0194011511349673,93
"Gaia's Guide","Genessee, NY",3,0.0194011511349673,93
"Gaia's Guide","Germantown, OR",1,0.00646705037832245,95
"Gaia's Guide","Glassboro, NJ",1,0.00646705037832245,95
"Gaia's Guide","Glen Ellen, CA",1,0.00646705037832245,95
"Gaia's Guide","Glendale, AZ",2,0.0129341007566449,94
"Gaia's Guide","Glendale, CA",2,0.0129341007566449,94
"Gaia's Guide","Glenford, OH",4,0.0258682015132898,92
"Gaia's Guide","Glenrose, TX",1,0.00646705037832245,95
"Gaia's Guide","Gloucester, MA",4,0.0258682015132898,92
"Gaia's Guide","Goshen, MA",1,0.00646705037832245,95
"Gaia's Guide","Grand Forks, ND",1,0.00646705037832245,95
"Gaia's Guide","Grand Junction, CO",3,0.0194011511349673,93
"Gaia's Guide","Grand Rapids, MI",36,0.232813813619608,60
"Gaia's Guide","Grandisland, NE",1,0.00646705037832245,95
"Gaia's Guide","Grant's Pass, OR",2,0.0129341007566449,94
"Gaia's Guide","Grants Pass, OR",2,0.0129341007566449,94
"Gaia's Guide","Gray, TN",1,0.00646705037832245,95
"Gaia's Guide","Great Falls, MT",6,0.0388023022699347,90
"Gaia's Guide","Greeley, CO",1,0.00646705037832245,95
"Gaia's Guide","Green Bay, WI",14,0.0905387052965143,82
"Gaia's Guide","Green Mountain Falls, CO",1,0.00646705037832245,95
"Gaia's Guide","GreenField, MA",3,0.0194011511349673,93
"Gaia's Guide","Greenfield, MA",9,0.058203453404902,87
"Gaia's Guide","Greenland, NH",3,0.0194011511349673,93
"Gaia's Guide","Greensboro, NC",28,0.181077410593029,68
"Gaia's Guide","Greensburg, PA",12,0.0776046045398694,84
"Gaia's Guide","Greenville, DE",2,0.0129341007566449,94
"Gaia's Guide","Greenville, NC",2,0.0129341007566449,94
"Gaia's Guide","Greenville, RI",5,0.0323352518916122,91
"Gaia's Guide","Greenville, SC",16,0.103472806053159,80
"Gaia's Guide","Greenwich, CT",3,0.0194011511349673,93
"Gaia's Guide","Grover City, CA",5,0.0323352518916122,91
"Gaia's Guide","Gualala, CA",1,0.00646705037832245,95
"Gaia's Guide","Guerneville, CA",36,0.232813813619608,60
"Gaia's Guide","Guernewood Park, CA",4,0.0258682015132898,92
"Gaia's Guide","Gulfport, MS",6,0.0388023022699347,90
"Gaia's Guide","Guttenberg, NJ",2,0.0129341007566449,94
"Gaia's Guide","HI, United States",9,0.058203453404902,87
"Gaia's Guide","Hackensack, NJ",2,0.0129341007566449,94
"Gaia's Guide","Hagerstown, MD",6,0.0388023022699347,90
"Gaia's Guide","Hallandale, FL",2,0.0129341007566449,94
"Gaia's Guide","Hallendale, FL",7,0.0452693526482571,89
"Gaia's Guide","Hamilton, OH",2,0.0129341007566449,94
"Gaia's Guide","Hammond, IN",2,0.0129341007566449,94
"Gaia's Guide","Hana, HI",2,0.0129341007566449,94
"Gaia's Guide","Hanover, NH",1,0.00646705037832245,95
"Gaia's Guide","Harmonie Park, MI",2,0.0129341007566449,94
"Gaia's Guide","Harper, KS",5,0.0323352518916122,91
"Gaia's Guide","Harrisburg, PA",45,0.29101726702451,54
"Gaia's Guide","Hartford, CT",69,0.446226476104249,38
"Gaia's Guide","Hathaway Pines/Murphy's, CA",2,0.0129341007566449,94
"Gaia's Guide","Hattiesburg, MS",1,0.00646705037832245,95
"Gaia's Guide","Haverhill, MA",2,0.0129341007566449,94
"Gaia's Guide","Havherill, MA",1,0.00646705037832245,95
"Gaia's Guide","Hawthorne, CA",2,0.0129341007566449,94
"Gaia's Guide","Hayward, CA",23,0.148742158701416,73
"Gaia's Guide","Hazelton, PA",1,0.00646705037832245,95
"Gaia's Guide","Hazleton, PA",1,0.00646705037832245,95
"Gaia's Guide","Helena, MT",12,0.0776046045398694,84
"Gaia's Guide","Hempstead, NY",4,0.0258682015132898,92
"Gaia's Guide","Hermiston, OR",2,0.0129341007566449,94
"Gaia's Guide","Hialeah, FL",3,0.0194011511349673,93
"Gaia's Guide","Hickory, NC",5,0.0323352518916122,91
"Gaia's Guide","Hicksville, NY",2,0.0129341007566449,94
"Gaia's Guide","Highland Park, MI",1,0.00646705037832245,95
"Gaia's Guide","Highland Park, NJ",5,0.0323352518916122,91
"Gaia's Guide","Highland, NY",3,0.0194011511349673,93
"Gaia's Guide","Highlands, NJ",1,0.00646705037832245,95
"Gaia's Guide","Hillcrest, CA",1,0.00646705037832245,95
"Gaia's Guide","Hilton Head, RI",2,0.0129341007566449,94
"Gaia's Guide","Hilton Head, SC",1,0.00646705037832245,95
"Gaia's Guide","Holden, NC",3,0.0194011511349673,93
"Gaia's Guide","Holland, MI",2,0.0129341007566449,94
"Gaia's Guide","Hollywood & North Hollywood, CA",14,0.0905387052965143,82
"Gaia's Guide","Hollywood, CA",46,0.297484317402833,53
"Gaia's Guide","Hollywood, FL",22,0.142275108323094,74
"Gaia's Guide","Honolulu, HI",83,0.536765181400763,32
"Gaia's Guide","Honor, MI",1,0.00646705037832245,95
"Gaia's Guide","Hopland/Talmadge, CA",1,0.00646705037832245,95
"Gaia's Guide","Hot Springs, AK",1,0.00646705037832245,95
"Gaia's Guide","Hot Springs, AR",5,0.0323352518916122,91
"Gaia's Guide","Houma, LA",3,0.0194011511349673,93
"Gaia's Guide","Houston, TX",112,0.724309642372114,25
"Gaia's Guide","Huachuca, AZ",1,0.00646705037832245,95
"Gaia's Guide","Hummelstown, PA",1,0.00646705037832245,95
"Gaia's Guide","Huntington Sation, NY",1,0.00646705037832245,95
"Gaia's Guide","Huntington, NY",3,0.0194011511349673,93
"Gaia's Guide","Huntington, WV",12,0.0776046045398694,84
"Gaia's Guide","Huntsville, AL",15,0.0970057556748367,81
"Gaia's Guide","Hutchinson, KS",2,0.0129341007566449,94
"Gaia's Guide","Hyannis, MA",8,0.0517364030265796,88
"Gaia's Guide","IN, United States",1,0.00646705037832245,95
"Gaia's Guide","Idaho Falls, ID",2,0.0129341007566449,94
"Gaia's Guide","Indianapolis, IN",94,0.60790273556231,30
"Gaia's Guide","Inglewood, CA",1,0.00646705037832245,95
"Gaia's Guide","Iowa City, IA",39,0.252214964754575,57
"Gaia's Guide","Ipswich, MA",4,0.0258682015132898,92
"Gaia's Guide","Irvine, CA",1,0.00646705037832245,95
"Gaia's Guide","Irvington, NJ",1,0.00646705037832245,95
"Gaia's Guide","Isla Vista, CA",4,0.0258682015132898,92
"Gaia's Guide","Islip, NY",1,0.00646705037832245,95
"Gaia's Guide","Ithaca, NY",45,0.29101726702451,54
"Gaia's Guide","Jackson Heights, NY",4,0.0258682015132898,92
"Gaia's Guide","Jackson, MI",2,0.0129341007566449,94
"Gaia's Guide","Jackson, MS",31,0.200478561727996,65
"Gaia's Guide","Jackson, WY",2,0.0129341007566449,94
"Gaia's Guide","Jacksonville Beach, FL",3,0.0194011511349673,93
"Gaia's Guide","Jacksonville, FL",44,0.284550216646188,55
"Gaia's Guide","Jacksonville, NC",5,0.0323352518916122,91
"Gaia's Guide","Jamaica Plain, MA",1,0.00646705037832245,95
"Gaia's Guide","Jamestown, NY",3,0.0194011511349673,93
"Gaia's Guide","Jefferson Township, NJ",2,0.0129341007566449,94
"Gaia's Guide","Jersey City, NJ",6,0.0388023022699347,90
"Gaia's Guide","Johnson City, TN",11,0.0711375541615469,85
"Gaia's Guide","Johnstown, PA",5,0.0323352518916122,91
"Gaia's Guide","Joliet, IL",14,0.0905387052965143,82
"Gaia's Guide","Joplin, MO",17,0.109939856431482,79
"Gaia's Guide","Juneau, AK",2,0.0129341007566449,94
"Gaia's Guide","KS, United States",2,0.0129341007566449,94
"Gaia's Guide","KY, United States",3,0.0194011511349673,93
"Gaia's Guide","Kahulul, HI",1,0.00646705037832245,95
"Gaia's Guide","Kalamazoo, MI",25,0.161676259458061,71
"Gaia's Guide","Kanab, UT",1,0.00646705037832245,95
"Gaia's Guide","Kansas City, KS",23,0.148742158701416,73
"Gaia's Guide","Kansas City, MO",121,0.782513095777016,21
"Gaia's Guide","Kapaa, HI",1,0.00646705037832245,95
"Gaia's Guide","Kauia, HI",1,0.00646705037832245,95
"Gaia's Guide","Kennewick, WA",1,0.00646705037832245,95
"Gaia's Guide","Kenosha, WI",2,0.0129341007566449,94
"Gaia's Guide","Kent, OH",3,0.0194011511349673,93
"Gaia's Guide","Kerhonkson, NY",1,0.00646705037832245,95
"Gaia's Guide","Kettering, OH",2,0.0129341007566449,94
"Gaia's Guide","Key West, FL",103,0.666106188967212,28
"Gaia's Guide","Kihei, HI",1,0.00646705037832245,95
"Gaia's Guide","Kingston, NJ",1,0.00646705037832245,95
"Gaia's Guide","Klamath Fall, OR",1,0.00646705037832245,95
"Gaia's Guide","Klamath Falls, OR",7,0.0452693526482571,89
"Gaia's Guide","Knoxville, TN",34,0.219879712862963,62
"Gaia's Guide","Kula, HI",1,0.00646705037832245,95
"Gaia's Guide","Kuritstown, HI",1,0.00646705037832245,95
"Gaia's Guide","Kurtistown, HI",1,0.00646705037832245,95
"Gaia's Guide","LA, United States",2,0.0129341007566449,94
"Gaia's Guide","La Crosse, WI",8,0.0517364030265796,88
"Gaia's Guide","La Grande, OR",1,0.00646705037832245,95
"Gaia's Guide","La Selva, CA",1,0.00646705037832245,95
"Gaia's Guide","Lafayette, IN",3,0.0194011511349673,93
"Gaia's Guide","Lafayette, LA",11,0.0711375541615469,85
"Gaia's Guide","Laguna Beach, CA",53,0.34275367005109,48
"Gaia's Guide","Lahaina, HI",1,0.00646705037832245,95
"Gaia's Guide","Lake Arrowhead, CA",1,0.00646705037832245,95
"Gaia's Guide","Lake Charles, LA",4,0.0258682015132898,92
"Gaia's Guide","Lake George, NY",5,0.0323352518916122,91
"Gaia's Guide","Lake Hoptacong, NJ",1,0.00646705037832245,95
"Gaia's Guide","Lake Monroe, NY",1,0.00646705037832245,95
"Gaia's Guide","Lake Ronkonkoma, NY",7,0.0452693526482571,89
"Gaia's Guide","Lake Ronkonkona, NY",1,0.00646705037832245,95
"Gaia's Guide","Lake Ronkonoma, NY",3,0.0194011511349673,93
"Gaia's Guide","Lake Tahoe, CA",4,0.0258682015132898,92
"Gaia's Guide","Lake Worth, FL",7,0.0452693526482571,89
"Gaia's Guide","Lakeland, FL",7,0.0452693526482571,89
"Gaia's Guide","Lakewood, OH",4,0.0258682015132898,92
"Gaia's Guide","Lambertville, NJ",5,0.0323352518916122,91
"Gaia's Guide","Lancaster, CA",1,0.00646705037832245,95
"Gaia's Guide","Lancaster, MA",3,0.0194011511349673,93
"Gaia's Guide","Lancaster, PA",19,0.122873957188126,77
"Gaia's Guide","Lancing, MI",1,0.00646705037832245,95
"Gaia's Guide","Landisville, NJ",2,0.0129341007566449,94
"Gaia's Guide","Landisville, PA",2,0.0129341007566449,94
"Gaia's Guide","Lansing, MI",15,0.0970057556748367,81
"Gaia's Guide","Laramie, WY",1,0.00646705037832245,95
"Gaia's Guide","Largo, MD",2,0.0129341007566449,94
"Gaia's Guide","Larkspur, CA",1,0.00646705037832245,95
"Gaia's Guide","Las Vegas, NE",3,0.0194011511349673,93
"Gaia's Guide","Las Vegas, NV",46,0.297484317402833,53
"Gaia's Guide","Latham, NY",2,0.0129341007566449,94
"Gaia's Guide","Laurel, MD",2,0.0129341007566449,94
"Gaia's Guide","Lawrence, KS",19,0.122873957188126,77
"Gaia's Guide","Lebanon, NH",5,0.0323352518916122,91
"Gaia's Guide","Lebanon, VT",2,0.0129341007566449,94
"Gaia's Guide","Lennox, MA",3,0.0194011511349673,93
"Gaia's Guide","Lenox, MA",1,0.00646705037832245,95
"Gaia's Guide","Leominster, MA",1,0.00646705037832245,95
"Gaia's Guide","Lewiston, ID",1,0.00646705037832245,95
"Gaia's Guide","Lewiston, ME",6,0.0388023022699347,90
"Gaia's Guide","Lewsiton, ME",1,0.00646705037832245,95
"Gaia's Guide","Lexington, KT",3,0.0194011511349673,93
"Gaia's Guide","Lexington, KY",21,0.135808057944771,75
"Gaia's Guide","Lima, OH",7,0.0452693526482571,89
"Gaia's Guide","Lincoln City, OR",2,0.0129341007566449,94
"Gaia's Guide","Lincoln, NE",44,0.284550216646188,55
"Gaia's Guide","Lindenhurst, NY",4,0.0258682015132898,92
"Gaia's Guide","Lithia, FL",1,0.00646705037832245,95
"Gaia's Guide","Little River, CA",2,0.0129341007566449,94
"Gaia's Guide","Little Rock, AK",2,0.0129341007566449,94
"Gaia's Guide","Little Rock, AR",51,0.329819569294445,49
"Gaia's Guide","Little Rock, WA",1,0.00646705037832245,95
"Gaia's Guide","Littleton, NH",2,0.0129341007566449,94
"Gaia's Guide","Littletown, NH",1,0.00646705037832245,95
"Gaia's Guide","Liverpool, NY",2,0.0129341007566449,94
"Gaia's Guide","Livonia, MI",1,0.00646705037832245,95
"Gaia's Guide","Long Beach, CA",96,0.620836836318955,29
"Gaia's Guide","Long Island, NY",47,0.303951367781155,52
"Gaia's Guide","Lorain, OH",9,0.058203453404902,87
"Gaia's Guide","Loraine, OH",1,0.00646705037832245,95
"Gaia's Guide","Los Altos, CA",1,0.00646705037832245,95
"Gaia's Guide","Los Angeles, CA",338,2.18586302787299,3
"Gaia's Guide","Los Gatos, CA",1,0.00646705037832245,95
"Gaia's Guide","Louisville, CO",4,0.0258682015132898,92
"Gaia's Guide","Louisville, KS",1,0.00646705037832245,95
"Gaia's Guide","Louisville, KT",3,0.0194011511349673,93
"Gaia's Guide","Louisville, KY",73,0.472094677617539,35
"Gaia's Guide","Lowell, MA",3,0.0194011511349673,93
"Gaia's Guide","Lubbock, TX",28,0.181077410593029,68
"Gaia's Guide","Lynchburg, VA",4,0.0258682015132898,92
"Gaia's Guide","Lynn, MA",16,0.103472806053159,80
"Gaia's Guide","MA, United States",8,0.0517364030265796,88
"Gaia's Guide","MD, United States",1,0.00646705037832245,95
"Gaia's Guide","ME, United States",5,0.0323352518916122,91
"Gaia's Guide","MT Clemens, MI",1,0.00646705037832245,95
"Gaia's Guide","MT, United States",1,0.00646705037832245,95
"Gaia's Guide","Macomb, IL",1,0.00646705037832245,95
"Gaia's Guide","Macon, GA",12,0.0776046045398694,84
"Gaia's Guide","Madeira Beach, FL",2,0.0129341007566449,94
"Gaia's Guide","Madison, WI",118,0.763111944642049,22
"Gaia's Guide","Madisonville, LA",1,0.00646705037832245,95
"Gaia's Guide","Magset, ME",1,0.00646705037832245,95
"Gaia's Guide","Mahwah, NJ",1,0.00646705037832245,95
"Gaia's Guide","Manchester, CT",4,0.0258682015132898,92
"Gaia's Guide","Manchester, NH",17,0.109939856431482,79
"Gaia's Guide","Manfield, OH",3,0.0194011511349673,93
"Gaia's Guide","Manhattan Beach, CA",4,0.0258682015132898,92
"Gaia's Guide","Manhattan, NY",296,1.91424691198344,5
"Gaia's Guide","Manhatten, KS",1,0.00646705037832245,95
"Gaia's Guide","Manhatten, NY",17,0.109939856431482,79
"Gaia's Guide","Mankato, MN",3,0.0194011511349673,93
"Gaia's Guide","Mansfield, OH",9,0.058203453404902,87
"Gaia's Guide","Maplewood, NJ",1,0.00646705037832245,95
"Gaia's Guide","March's Hook, OR",1,0.00646705037832245,95
"Gaia's Guide","Marietta, PA",6,0.0388023022699347,90
"Gaia's Guide","Marin County, CA",1,0.00646705037832245,95
"Gaia's Guide","Marrero, LA",1,0.00646705037832245,95
"Gaia's Guide","Marrietta, PA",1,0.00646705037832245,95
"Gaia's Guide","Martha's Vineyard Island, MA",7,0.0452693526482571,89
"Gaia's Guide","Matthews, CA",1,0.00646705037832245,95
"Gaia's Guide","Maui Island, HI",13,0.0840716549181918,83
"Gaia's Guide","Maui, HI",4,0.0258682015132898,92
"Gaia's Guide","Mays Landing, NJ",1,0.00646705037832245,95
"Gaia's Guide","Maywood, NJ",1,0.00646705037832245,95
"Gaia's Guide","McAllen, TX",2,0.0129341007566449,94
"Gaia's Guide","McLeansville, NC",2,0.0129341007566449,94
"Gaia's Guide","Medeira Beach, FL",2,0.0129341007566449,94
"Gaia's Guide","Medford, OR",1,0.00646705037832245,95
"Gaia's Guide","Melbourne, FL",5,0.0323352518916122,91
"Gaia's Guide","Melrose Park, IL",1,0.00646705037832245,95
"Gaia's Guide","Memphis, TN",131,0.847183599560241,17
"Gaia's Guide","Menasha, WI",1,0.00646705037832245,95
"Gaia's Guide","Mendocino, CA",8,0.0517364030265796,88
"Gaia's Guide","Menlo Park, CA",5,0.0323352518916122,91
"Gaia's Guide","Merritt Island, FL",1,0.00646705037832245,95
"Gaia's Guide","Mesa, AZ",1,0.00646705037832245,95
"Gaia's Guide","Metaire, LA",5,0.0323352518916122,91
"Gaia's Guide","Miami Beach, FL",22,0.142275108323094,74
"Gaia's Guide","Miami, FL",65,0.420358274590959,41
"Gaia's Guide","Miami/Miami Beach, FL",26,0.168143309836384,70
"Gaia's Guide","Middletown, CT",5,0.0323352518916122,91
"Gaia's Guide","Midway City, CA",5,0.0323352518916122,91
"Gaia's Guide","Mill Valley, CA",1,0.00646705037832245,95
"Gaia's Guide","Millbourne, PA",2,0.0129341007566449,94
"Gaia's Guide","Milwaukee, WI",130,0.840716549181918,18
"Gaia's Guide","Minneapolis, MN",112,0.724309642372114,25
"Gaia's Guide","Minneapolis/St Paul, MN",1,0.00646705037832245,95
"Gaia's Guide","Mission, MO",1,0.00646705037832245,95
"Gaia's Guide","Mississippi, MS",1,0.00646705037832245,95
"Gaia's Guide","Missoula, MT",21,0.135808057944771,75
"Gaia's Guide","Mobile, AL",26,0.168143309836384,70
"Gaia's Guide","Modesto, CA",8,0.0517364030265796,88
"Gaia's Guide","Monroe, LA",4,0.0258682015132898,92
"Gaia's Guide","Monroe, NY",1,0.00646705037832245,95
"Gaia's Guide","Monroe, OH",2,0.0129341007566449,94
"Gaia's Guide","Montclair, NJ",1,0.00646705037832245,95
"Gaia's Guide","Montclaire, PA",4,0.0258682015132898,92
"Gaia's Guide","Monte Rio, CA",4,0.0258682015132898,92
"Gaia's Guide","Montebello, CA",3,0.0194011511349673,93
"Gaia's Guide","Monteclair, PA",1,0.00646705037832245,95
"Gaia's Guide","Monterey, CA",6,0.0388023022699347,90
"Gaia's Guide","Montgomery County, MD",1,0.00646705037832245,95
"Gaia's Guide","Montgomery, AL",19,0.122873957188126,77
"Gaia's Guide","Montgomery, MD",1,0.00646705037832245,95
"Gaia's Guide","Montgomery, NJ",2,0.0129341007566449,94
"Gaia's Guide","Montpelier, VT",1,0.00646705037832245,95
"Gaia's Guide","Morgantown, WV",14,0.0905387052965143,82
"Gaia's Guide","Morris County, NJ",2,0.0129341007566449,94
"Gaia's Guide","Morris Township, NJ",2,0.0129341007566449,94
"Gaia's Guide","Morristown, NJ",15,0.0970057556748367,81
"Gaia's Guide","Morro Bay, CA",2,0.0129341007566449,94
"Gaia's Guide","Moscow, ID",10,0.0646705037832245,86
"Gaia's Guide","Mount Pleasant, MI",1,0.00646705037832245,95
"Gaia's Guide","Mountain View, CA",7,0.0452693526482571,89
"Gaia's Guide","Mt. Clemens, MI",7,0.0452693526482571,89
"Gaia's Guide","Mt. Pleasant, MI",3,0.0194011511349673,93
"Gaia's Guide","Muncie, IN",15,0.0970057556748367,81
"Gaia's Guide","Muskegon, MI",6,0.0388023022699347,90
"Gaia's Guide","Myrtle Beach, RI",2,0.0129341007566449,94
"Gaia's Guide","Myrtle Beach, SC",1,0.00646705037832245,95
"Gaia's Guide","Myrtle Creek, OR",5,0.0323352518916122,91
"Gaia's Guide","NC, United States",1,0.00646705037832245,95
"Gaia's Guide","NJ, United States",22,0.142275108323094,74
"Gaia's Guide","NM, NM",1,0.00646705037832245,95
"Gaia's Guide","NM, United States",2,0.0129341007566449,94
"Gaia's Guide","NY, United States",4,0.0258682015132898,92
"Gaia's Guide","Nanuet, NY",3,0.0194011511349673,93
"Gaia's Guide","Napa, CA",8,0.0517364030265796,88
"Gaia's Guide","Narbeth, PA",3,0.0194011511349673,93
"Gaia's Guide","Narragansett, RI",3,0.0194011511349673,93
"Gaia's Guide","Nashua, NH",8,0.0517364030265796,88
"Gaia's Guide","Nashville, TN",60,0.388023022699347,44
"Gaia's Guide","Natrona Heights, PA",3,0.0194011511349673,93
"Gaia's Guide","Navarro, CA",1,0.00646705037832245,95
"Gaia's Guide","Nazareth, OR",1,0.00646705037832245,95
"Gaia's Guide","Neptune Beach, FL",3,0.0194011511349673,93
"Gaia's Guide","Nevada City, CA",1,0.00646705037832245,95
"Gaia's Guide","New Almdaden, CA",1,0.00646705037832245,95
"Gaia's Guide","New Bedford, CT",3,0.0194011511349673,93
"Gaia's Guide","New Bedford, MA",8,0.0517364030265796,88
"Gaia's Guide","New Britain, CT",1,0.00646705037832245,95
"Gaia's Guide","New Brunswick, NJ",25,0.161676259458061,71
"Gaia's Guide","New Haven, CT",55,0.355687770807735,46
"Gaia's Guide","New Hope, OR",1,0.00646705037832245,95
"Gaia's Guide","New Hope, PA",36,0.232813813619608,60
"Gaia's Guide","New London, CT",12,0.0776046045398694,84
"Gaia's Guide","New Milford, CT",2,0.0129341007566449,94
"Gaia's Guide","New Orleans, LA",195,1.26107482377288,12
"Gaia's Guide","New Paltz, NY",2,0.0129341007566449,94
"Gaia's Guide","New Rochelle, NY",1,0.00646705037832245,95
"Gaia's Guide","New Town, IL",6,0.0388023022699347,90
"Gaia's Guide","New York, NY",308,1.99185151652331,4
"Gaia's Guide","Newark, DE",6,0.0388023022699347,90
"Gaia's Guide","Newark, NJ",11,0.0711375541615469,85
"Gaia's Guide","Newport Beach, CA",1,0.00646705037832245,95
"Gaia's Guide","Newport News, VA",1,0.00646705037832245,95
"Gaia's Guide","Newport, RI",20,0.129341007566449,76
"Gaia's Guide","Newton, NJ",4,0.0258682015132898,92
"Gaia's Guide","Newtown, CT",1,0.00646705037832245,95
"Gaia's Guide","Niagara Falls, NY",5,0.0323352518916122,91
"Gaia's Guide","Nimitz, WV",2,0.0129341007566449,94
"Gaia's Guide","Norfolk, VA",44,0.284550216646188,55
"Gaia's Guide","Normal, IL",3,0.0194011511349673,93
"Gaia's Guide","Norman, OK",3,0.0194011511349673,93
"Gaia's Guide","North Adams, MA",1,0.00646705037832245,95
"Gaia's Guide","North Amherst, MA",1,0.00646705037832245,95
"Gaia's Guide","North Conway, NH",2,0.0129341007566449,94
"Gaia's Guide","North Dartmouth, MA",1,0.00646705037832245,95
"Gaia's Guide","North Hollywood, CA",26,0.168143309836384,70
"Gaia's Guide","North Hudson, NY",1,0.00646705037832245,95
"Gaia's Guide","North Merrick, NY",1,0.00646705037832245,95
"Gaia's Guide","North Plymouth, MA",1,0.00646705037832245,95
"Gaia's Guide","North Quincy, MA",2,0.0129341007566449,94
"Gaia's Guide","North Salem, NY",4,0.0258682015132898,92
"Gaia's Guide","North Smithfield, RI",1,0.00646705037832245,95
"Gaia's Guide","NorthHampton, MA",7,0.0452693526482571,89
"Gaia's Guide","Northampton, MA",37,0.239280863997931,59
"Gaia's Guide","Northridge, CA",1,0.00646705037832245,95
"Gaia's Guide","Northwood, NH",3,0.0194011511349673,93
"Gaia's Guide","Norwalk, CT",1,0.00646705037832245,95
"Gaia's Guide","Norwalk, WI",3,0.0194011511349673,93
"Gaia's Guide","Novato, CA",1,0.00646705037832245,95
"Gaia's Guide","Nyack, NY",7,0.0452693526482571,89
"Gaia's Guide","O'Brien, OR",2,0.0129341007566449,94
"Gaia's Guide","OR, United States",1,0.00646705037832245,95
"Gaia's Guide","Oahu, HI",1,0.00646705037832245,95
